Foodstatus,Schooling_year,Age,Household_size,Rainfed_area,Irrigated_area,Remittance,No_livestock,Infrastructure_Index,Region,Sex,Caste,Livelihood,School_Class,Household_Class,Remitance_Class,Foodstatus_ID,Sex_ID,Region_ID,Livelihood_ID
1,0,40,6,0.089,0,0,2.05,0.848,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,40,9,0.96,0.111,0,3.18,0.849,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,10,42,6,0,0,136,7.06,0.85,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,40,6,0.302,0,0,2.414,0.85,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,69,6,0.397,0,0,2.042,0.85,2,1,0,0,0,1,0,Food inadquate,Female,eastern,Non Agriculture Household
0,0,50,7,1.227,0.407,0,3.71,0.85,2,1,1,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
1,0,66,4,0.661,0,0,3.04,0.85,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,43,5,0.153,0,0,2.283,0.851,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,43,8,0.041,0.025,0,1.883,0.852,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,41,7,0.763,0,0,3.2,0.854,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,72,4,0,0,0,2.92,0.854,2,1,1,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
0,0,72,4,0,0,0,2.92,0.854,2,1,1,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
0,0,56,6,0,0,0,2.73,0.855,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,7,55,7,0,0.932,146.424,7.158,0.855,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,70,6,0.305,0,0,1.47,0.855,2,1,0,0,0,1,0,Food inadquate,Female,eastern,Non Agriculture Household
1,0,82,9,0.916,0.458,0,4.6,0.856,2,0,0,0,0,1,0,Food inadquate,Male,eastern,Non Agriculture Household
1,0,58,6,0.509,0,0,0.2,0.856,2,0,0,0,0,1,0,Food inadquate,Male,eastern,Non Agriculture Household
0,0,48,7,0,0,17,4.64,0.856,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,48,7,0,0,17,4.64,0.856,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,55,5,0.254,0.509,0,6.05,0.856,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,65,7,0.67,0.405,1.074,5.75,0.857,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,65,7,0.661,0.407,0,5.75,0.857,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,46,7,0.001,0,0,1.1,0.857,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,64,7,0.644,0.403,0,5.85,0.857,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,2,44,7,0.102,0.153,0,0.46,0.858,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,52,7,0.497,0.591,0,4.134,0.859,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,41,7,0.763,0.065,0,3.232,0.86,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,54,4,0.244,0.017,8.261,1.845,0.86,2,1,1,1,0,1,0,Food inadquate,Female,eastern,Agriculture Household
0,0,43,7,0,0,0,5.4,0.86,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,43,7,0,0,0,5.4,0.86,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,43,7,0,0,0,5.4,0.86,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,74,10,0.203,0.203,0,3.23,0.86,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,74,10,0.203,0.203,0,3.23,0.86,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,55,5,0.264,0.429,24.934,6.005,0.861,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,37,7,0.002,0,0,4.31,0.861,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,4,67,4,0,0,0,4.02,0.861,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,4,67,4,0,0,0,4.02,0.861,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,4,67,4,0,0,0,4.02,0.861,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,4,67,4,0,0,0,4.02,0.861,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,51,4,0.197,0,0,4.24,0.861,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,9,34,6,0,0.153,0,1.7,0.861,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,5,62,4,0,0,0,1.44,0.861,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,5,62,4,0,0,0,1.44,0.861,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,51,4,0.189,0.029,5.709,4.114,0.862,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,24,4,0,1.668,0,0,0.862,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,27,4,0,0.1,0,2.3,0.862,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,38,5,0,0.534,85,1.4,0.862,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,5,40,5,0,0.167,0,0.7,0.862,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,38,7,0.002,0.175,0,4.39,0.862,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,57,5,0.051,0,0,4.73,0.863,2,1,1,1,0,1,0,Food inadquate,Female,eastern,Agriculture Household
0,0,41,4,0,0,0,3.04,0.864,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,45,7,0.254,0,0,8.24,0.864,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,45,7,0.254,0,0,8.24,0.864,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,48,11,0.738,0,0,2.46,0.864,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,59,8,0.493,0.373,0,6.707,0.864,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,59,7,0.539,0.017,0,3.179,0.865,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,53,4,0.247,0.206,0,4.246,0.865,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,85,4,1.17,0,0,5.75,0.865,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,47,6,0,0.331,0,2.141,0.865,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,5,32,5,0.356,0.218,21.525,2.716,0.865,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,45,7,0.001,0,0,1.145,0.865,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,9,34,6,0.049,0.146,0,1.728,0.866,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,31,7,0.051,0,0,2.92,0.866,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,6,25,5,0.229,0.102,0,2.36,0.866,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,7,34,4,0.153,0,0,0.31,0.867,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,51,7,0.538,0.085,0,4.984,0.867,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,9,23,6,0.509,1.017,0,2.33,0.867,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,47,6,0,0.407,0,2.38,0.867,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,29,5,0.083,0,0,0.707,0.868,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,21,4,0.153,0.051,1.7,2.46,0.868,2,1,1,1,0,1,0,Food inadquate,Female,eastern,Agriculture Household
1,0,51,4,0.615,0.146,0,2.275,0.868,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,5,54,6,0,0,2.125,6.12,0.868,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,56,8,0.407,0.356,0,7.2,0.868,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,57,8,0.458,0.407,0,4.16,0.869,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,57,8,0.458,0.407,0,4.16,0.869,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,37,6,0,0,85,1.99,0.869,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,71,11,0.661,1.933,0,6.5,0.869,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,71,11,0.661,1.933,0,6.5,0.869,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,29,6,1.017,0,0,2.85,0.869,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,51,4,0.623,0.165,0,2.2,0.869,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,50,4,0.545,0,0,4.148,0.869,2,1,1,1,0,1,0,Food inadquate,Female,eastern,Agriculture Household
1,0,43,6,0,1.068,0,4.8,0.869,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,54,9,0,0,0,6.44,0.87,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,15,31,8,0,0,0,0,1,1,0,0,1,1,1,0,Food adquate,Male,central,Agriculture Household
1,0,72,5,0.256,0,0,1.813,0.87,2,1,0,0,0,1,0,Food inadquate,Female,eastern,Non Agriculture Household
1,0,52,6,1.373,0.61,0,5.35,0.87,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,35,4,0.102,0.407,2.55,2.7,0.87,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,52,6,1.357,0.602,0,5.371,0.871,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,11,21,5,0.407,0.458,0,4.93,0.871,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,55,4,2.493,0,0,5.5,0.871,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,60,12,0.61,0.61,85,15.35,0.872,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,60,12,0.61,0.61,85,15.35,0.872,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,47,4,0.712,0,0,3.95,0.872,2,1,1,1,0,1,0,Food inadquate,Female,eastern,Agriculture Household
1,0,55,4,0.102,0.356,70.55,2.68,0.872,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,2,41,6,0.49,0,0,4.62,0.872,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,56,4,0.196,0.319,63.275,2.819,0.872,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,5,54,6,0.008,0.01,1.955,6.278,0.872,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,33,6,0.763,0,0,4,0.872,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,6,42,7,0,0,11.9,4.9,0.873,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,6,42,7,0,0,11.9,4.9,0.873,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,6,42,7,0,0,11.9,4.9,0.873,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,32,7,0.69,0,0,3.45,0.873,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,51,7,0.525,0,0,5.15,0.873,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,9,21,5,1.373,0,0,4.5,0.873,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,9,21,5,1.373,0,0,4.5,0.873,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,5,43,8,0.305,0.254,0,5.5,0.873,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,40,6,0,0,0,4.32,0.873,2,1,1,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
0,0,40,6,0,0,0,4.32,0.873,2,1,1,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
1,0,66,10,0.356,0,0,8.32,0.874,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,45,7,0,0,0,1.82,0.874,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,10,26,5,0,0,218.758,1.185,0.874,2,1,1,1,0,1,0,Food inadquate,Female,eastern,Agriculture Household
1,11,22,5,0.422,0.438,0,4.903,0.874,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,56,4,0,0,0,3.04,0.874,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,57,4,0.356,0.663,0,4.26,0.874,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,52,9,0.501,0.612,0,2.026,0.874,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,63,6,3.562,0.12,0,6.18,0.874,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,62,6,0,0,0,4.92,0.875,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,65,4,0.203,0.203,59.5,5.84,0.875,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,65,4,0.203,0.203,59.5,5.84,0.875,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,40,4,0.254,0.102,0,1.04,0.875,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,2,40,8,0,0,0,0,0.876,2,0,1,0,0,1,0,Food adquate,Male,eastern,Non Agriculture Household
0,2,40,8,0,0,0,0,0.876,2,0,1,0,0,1,0,Food adquate,Male,eastern,Non Agriculture Household
0,2,40,8,0,0,0,0,0.876,2,0,1,0,0,1,0,Food adquate,Male,eastern,Non Agriculture Household
1,0,70,6,0.614,0.261,0,4.76,0.876,2,0,0,0,0,1,0,Food inadquate,Male,eastern,Non Agriculture Household
1,0,45,9,0.763,0.356,0,4.95,0.876,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,11,35,4,2.289,0.254,0,2.2,0.876,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,11,35,4,2.288,0.254,0.084,2.201,0.876,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,31,7,0.484,0,0,3.122,0.876,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,46,9,0.716,0.39,0,4.851,0.876,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,5,36,5,0.203,0.153,0,4.05,0.876,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,60,8,0.56,0.967,0,6.65,0.876,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,60,8,0.56,0.967,0,6.65,0.876,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,52,9,0.852,0,0,9.2,0.876,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,52,9,0.852,0,0,9.2,0.876,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,52,9,0.852,0,0,9.2,0.876,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,2,41,5,0.83,1.806,0,4.55,0.877,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,1,51,6,0,0,0,3.48,0.877,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,3,35,6,0.004,0.013,0,3.39,0.877,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,77,5,0.814,0.305,0,5.12,0.877,2,1,0,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
1,0,72,4,0.145,0,0,1.114,0.877,2,0,1,0,0,1,0,Food inadquate,Male,eastern,Non Agriculture Household
1,5,35,5,0.356,0.305,36.55,2.35,0.877,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,58,10,0,1.45,0,10.05,0.877,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,53,9,0.509,0.661,0,2.06,0.878,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,57,6,0.421,0,1.754,0.269,0.878,2,0,0,0,0,1,0,Food inadquate,Male,eastern,Non Agriculture Household
1,0,61,7,0.509,0.305,0,2.75,0.878,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,53,6,0.305,0.102,127.5,5.82,0.878,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,55,7,0.626,0.182,26.862,4.739,0.878,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,56,7,0.688,0.197,7.617,4.532,0.878,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,56,7,0.712,0.203,0,4.45,0.878,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,75,4,1.323,0,0,7.84,0.879,2,0,1,0,0,1,0,Food adquate,Male,eastern,Non Agriculture Household
1,0,51,7,0.411,0.61,0,4.205,0.879,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,51,7,0.407,0.61,0,4.2,0.879,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,36,7,0.464,0.104,0,3.426,0.879,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,23,4,0,1.242,0,0.026,0.88,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,1,37,4,0,0,0,3.52,0.88,2,1,0,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
1,5,39,10,2.238,0.56,0,0.83,0.88,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,39,6,0.123,0,0,1.948,0.88,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,65,6,4.578,0,0,6.22,0.88,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,15,45,5,0,0,0,0,1,1,0,0,0,1,1,0,Food adquate,Male,central,Non Agriculture Household
1,10,27,5,0,0,238,0.96,0.88,2,1,1,1,0,1,0,Food inadquate,Female,eastern,Agriculture Household
1,6,27,5,0.577,0.074,0,2.758,0.881,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,51,13,1.323,0.763,0,5.86,0.881,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,31,7,0.174,0,0,2.628,0.881,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,1,40,6,0.584,0.176,0,4.214,0.882,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,15,48,4,0,0,212.5,0,1,1,0,0,0,1,1,0,Food adquate,Male,central,Non Agriculture Household
0,15,49,4,0,0,0,0,1,1,0,0,0,1,1,0,Food adquate,Male,central,Non Agriculture Household
0,15,40,4,0,0,68,0,1,1,0,0,0,1,1,0,Food adquate,Male,central,Non Agriculture Household
1,2,26,4,0.254,0.254,0,1.69,0.882,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,66,8,0,0,0,3.45,0.882,2,1,1,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
0,0,66,8,0,0,0,3.45,0.882,2,1,1,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
0,0,66,8,0,0,0,3.45,0.882,2,1,1,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
1,0,33,5,0.026,0.039,0,2.36,0.883,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,1,29,7,0,0,0,1.4,0.883,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,34,5,0.169,0.022,0,2.906,0.883,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,53,7,0.303,0.84,0,4.2,0.883,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,38,7,0.318,0.172,0,3.41,0.884,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,40,5,0.102,0,0,1.24,0.884,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,45,4,0.723,0,12.292,3.716,0.884,2,1,1,1,0,1,0,Food inadquate,Female,eastern,Agriculture Household
1,0,36,5,0.356,0,0,3.62,0.884,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,30,7,0,0,0,2.35,0.884,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,56,7,1.017,0,0,1.43,0.884,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,51,4,0,0.661,0,5.15,0.884,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,38,5,0,0,0,0.94,0.885,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,11,40,7,0,0,5.95,2.93,0.885,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,51,7,0.341,0.511,0,4.093,0.885,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,6,44,6,1.272,1.577,0,6.66,0.885,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,31,4,0.672,0.047,0,2.654,0.885,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,52,6,0.833,0.379,0,4.57,0.885,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,35,7,0.56,0,0,3.5,0.886,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,32,7,0.246,0.284,0,3.36,0.886,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,3,40,4,0,0,0,1.6,0.886,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,86,4,0,0,0,4.65,0.886,2,0,0,0,0,1,0,Food adquate,Male,eastern,Non Agriculture Household
0,9,42,5,0,0,0,4.34,0.886,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,46,5,0.506,0.49,0,5.801,0.886,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,15,49,4,0,0,0,0,1,1,0,0,0,1,1,0,Food adquate,Male,central,Non Agriculture Household
0,0,43,7,1.73,0,0,6.16,0.886,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,27,4,1.326,0.057,0,2.3,0.887,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,81,9,0.628,0.597,0,3.878,0.887,2,0,0,0,0,1,0,Food inadquate,Male,eastern,Non Agriculture Household
0,2,60,8,0.238,0.407,0,4.41,0.888,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,39,8,0,0,0,1.474,0.888,2,0,0,0,0,1,0,Food inadquate,Male,eastern,Non Agriculture Household
1,0,44,7,0.051,0,0,3.01,0.888,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,7,32,4,0.814,0.254,0,1.4,0.888,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,3,35,6,1.323,0,0,3.02,0.888,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,61,8,0.674,0,0,2.35,0.889,2,0,1,0,0,1,0,Food inadquate,Male,eastern,Non Agriculture Household
1,3,35,6,1.304,0,0,3.034,0.89,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,38,7,0.478,0.293,0,3.424,0.89,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,44,9,0.727,0.392,0,5.479,0.89,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,55,8,0.153,1.17,0,4.2,0.89,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,42,6,0.814,2.289,0,0.92,0.891,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,69,6,0.516,0.235,14.03,4.37,0.891,2,0,0,0,0,1,0,Food inadquate,Male,eastern,Non Agriculture Household
1,0,45,11,1.017,0,0,9.22,0.891,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,42,6,0.815,2.278,0,0.923,0.891,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,62,5,0.412,0.259,28.885,4.302,0.891,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,3,35,6,1.228,0.016,0,2.948,0.892,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,2,60,5,0,0,212.5,6.81,0.892,2,0,1,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
0,0,41,7,0,0,0,5.37,0.892,2,0,0,1,0,1,0,Food adquate,Male,eastern,Agriculture Household
1,0,44,9,0.696,0.289,0,4.783,0.892,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,15,46,4,0,0,0,0,1,1,0,0,0,1,1,0,Food adquate,Male,central,Non Agriculture Household
0,15,59,5,0,0,0,0,1,1,0,0,0,1,1,0,Food adquate,Male,central,Non Agriculture Household
1,0,60,7,0.203,0.127,127.5,2.62,0.893,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,11,30,5,1.68,0,0,3.37,0.893,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,41,7,0.338,0.917,0,3.33,0.893,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,47,5,0.712,0.254,0,6.21,0.893,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,27,5,0.076,0,0,0.71,0.894,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,39,6,0.285,0.338,25.372,0.979,0.894,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,55,7,0.882,0,0,1.426,0.894,2,0,0,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
0,0,48,4,1.679,0.763,68,4.95,0.894,2,1,1,1,0,1,0,Food adquate,Female,eastern,Agriculture Household
1,0,75,8,0.025,0.162,0,1.44,0.895,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
1,0,62,5,0.305,0.305,34,4.35,0.895,2,0,1,1,0,1,0,Food inadquate,Male,eastern,Agriculture Household
